Answer,Clue,File
"ACRI","Închişi la mină","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"EV","Timp... de revelion!","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"TC","Turc la graniţe!","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"TRIMITERI","Cartea prin poştă (pl.)","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"IU","Unu... la pătrat!","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"ETERICA","O masă inconsistentă","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"IDILA","Jocul porumbeilor","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"STAB","Lider de necontestat","/home/adi/workspace/rebus/careuri-definitii-3/js/maree-1.js"
"HEAVYMETAL","Element de greutate într-o interpretare muzicală","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ASPERITATI","Niște urme... de bun simț","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"RUTA","Un plan de domeniul trecutului","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"RACAN","Actor într-o trupă cu apariții de efect","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"MAICI","Lansate într-o carieră mai de Doamne-ajută","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"JAR","Mușchi la grătar","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"TURN","Un înalt for de control","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"NEG","Stâns legat de epidermă","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"LAUREATI","Distinși cu decorații de frunte","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"AUDIA","A examina pe bază de chestionare","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ARAR","Ajuns la un statut de excepție","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ITI","A avea o înfățișare surprinzătoare","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"LIBERA","Menționată într-o discuție fără nicio legătură","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"NAIVA","Pomenită în rândul celor duși","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"MN","Un pumnal în inimă!","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"JEG","Eclipsă totală de lună","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ICNET","Scăparea dintr-o grea încercare","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"HARMALAIE","Emisiune sonoră de largă audiție","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ESUA","A avea un rezultat neașteptat","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"AUT","Scurtă suspendare în activitatea partidelor","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"APTITUDINE","Dar oferit la locul de muncă","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"VEACURI","Lungi perioade de căutare în analele istoriei","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"AG","Conținutul unui omagiu... din dragoste!","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"YR","Bayram aflat în toi!","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"IREALI","Necunoscuți în această lume","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"MIR","Ulei de calitate","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"NA","Navă pustie... printr-un canal!","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"IVI","A se orienta spre răsărit","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ETAJ","Treaptă zidită în turn","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"TABAC","Tras din cartuș pe țeavă","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"TACANIRE","Jocul la păcănele","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ATARE","Recomandare pentru identificare","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"ARME","Unități militare desfășurate pe câmpul de luptă","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"LIN","Vasul din care bea un vier","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"GIRANT","Agent de asigurări contactat la nevoie","/home/adi/workspace/rebus/careuri-definitii-3/js/marimba.js"
"MASCARADA","Un show de nu-i chip să-l recunoști","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"EXPERIMENT","Implicat în munca de lămurire","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"SERAI","Obiectivul unor paznici fără integritate","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ABIA","Indicator pentru deplasarea cu viteză redusă","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ISPITI","A se adresa unui personaj fermecat","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"EST","E la pământ cu orientarea","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ACOLIT","Agent într-o rețea conspirativă","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"SU","Stau pe margine la dansuri!","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"STAR","Subiect principal la un scenariu în derulare","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"NI","Oameni la coadă la electrocasnice!","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"URAT","Un gest de dezaprobare","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"RISC","Un element de reținut","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"GAVAN","Adâncit într-o analiză la obiect","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"SPIT","Un canin... ascuțit","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ATA","E foarte dreaptă la împărțirea mălaiului","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ERMITI","Slujitorii Domnului, umili și plecați","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"RELATA","A încălca jurământul de taină","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"LAC","O figură 3D","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"MESTESUGAR","Un adept al lucrului bine făcut","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"AXE","Marcaje efectuate la mijlocul terenului","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"SURATE","Cunoștințe apropiate în vatra satului","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"SPRIT","Porție mult dorită la masa chefliilor","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"AVAL","Zonă afectată de vărsat","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"CEAS","O veche bijuterie din buzunar","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"STA","A se prezenta conform așteptărilor","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ARIPAT","Adecvat zborului fără motor","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"NET","Nou angajat în serviciul de informații","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"RI","Toiul unei coride... din Madrid!","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ICAR","Personaj... în stil picaresc!","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"RA","Răpuse... la Mărășești!","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"AMATORISM","Plăcerea de a face sport","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"DEBIL","Concurent fără șanse la concursurile de anduranță","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"SPIL","Artificii care ard repede (sg.)","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"ANI","Ciclu repetitiv într-o viață normală (pl.)","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"INCITA","A acționa cu răutate","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"TANTI","Femeie respectată de copiii rudelor","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"TIC","O vorbă spusă pe negândite","/home/adi/workspace/rebus/careuri-definitii-3/js/marinism.js"
"HARTOGARIE","O harababură pe masa unui birocrat","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"APARITII","Noutăți pentru publiciști","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ROSIE","Pielea acoperită de eriteme","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"AMIC","Însoțitor de nădejde pe drumul vieții","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"JS","Una trasă în jos!","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ARC","Curbă întreruptă","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ANA","Soție... cu origini prin Canada!!","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"OTELIRE","Pregătirea armelor pentru luptă","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"EL","Bărbat aflat în pelerinaj!","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"NIT","Accesoriu pentru vechii constructori de poduri","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"TAGADA","Motiv de a trece de partea opoziției","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ELEN","Bun la limba greacă","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"PALID","Focul aproape de stingere","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"AERAJ","Schimbul de gaze prin galerii","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"LITA","Fir legat la un tablou","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"AVARIA","A ieși dintr-un circuit în mod neașteptat","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ARTERA","Bandă care desfășoară un trafic","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"TOI","Ciocan folosit pentru turtire","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"HARJONEALA","Joc amical la care participă juniorii mici","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"APOSTILE","Scrisori de recomandare din partea șefilor","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"RAS","Animal... cu un comportament hazliu","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ETERAT","Subiect prezentat cu subtilitate","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"TRIAL","Jocul în care se remarcă valorile","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"NAVE","Mobile... aduse la comandă","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"OIERIT","Misiune la care participă mocănița","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"JAR","Miez de vară","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"GT","Întoarcere într-un târg... pe scurt!","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"CRAP","Un obișnuit al poveștilor pescărești","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"RA","Aflate în stradă... la tarabă!","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"AIA","Femeia îndepărtată de bărbat","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"EGALI","Gemenii identificați la naștere","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"RIMA","Finalul unor recitaluri în acorduri de liră","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ALIAT","Vecinul de la bloc","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"INEDIT","Un fapt nemaipomenit","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"ESCALADARI","Returul desfășurat pentru proba de coborâre (pl.)","/home/adi/workspace/rebus/careuri-definitii-3/js/maximizari.js"
"HAHAM","Pericol aviar originar din Asia care a făcut victime pe capete","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"PACT","Comune târguri la frontierele de stat (sing.)","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"ACAPARATOR","Atacant care dă dovadă de stăpânire de sine","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"MOLAIE","Muiere slăbănoagă","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"APA","Masă mare pe litoral","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"APUS","Semnal că vin orele stingerii","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"TATIC","Prepară mititei la domiciliu (dim.)","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"CEC","Coș de gunoi cu resturi alimentare","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"BOL","Paste servite la palat (sing.)","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"LA","Îndreptare către ieșirea din mahala!","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"RIVERANA","Prezentă în mod constant la cursuri","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"MINEI","Almanah pe teme religioase","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"LAND","Un german de prin partea locului","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"OTAC","Depozit cu piese de strungărie","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"GAZDE","Ființe abuzate de cei ce iubesc traiul parazitar","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"CONITA","Soi de viță nobilă","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"ARA","A intra în pământul nostru de la țară","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"ARTE","Creatoarea unor brățări de aur (pl.)","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"TELAL","Comerciant de produse second-hand destul de vechi","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"HAMAC","Spânzurat între doi copaci","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"MOCA","Servită gratis peste tot","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"ACOPERITOR","Privitor pe deasupra și pe ascuns","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"HALUCINANT","Provoacă imagini care afectează emoțional","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"APAS","Bandit ascuns în subsolurile Parisului","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"VECIE","Petrecere care nu se mai termină","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"MAI","Termen de o lună, începând cu ziua de mâine!","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"BEI","Mare pe coasta Turciei","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"RETOR","Maestru în expoziții de artă","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"GAT","Tobogan de apă pentru corpuri înfierbântate","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"PA","Bâlba Papei la început de pandemie!","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"ALALA","Urcuș spre înălțimi (reg.;înv.)","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"ATAT","Ajuns în sfârșit la stop","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"NAZAL","Privitor la un timbru rar emis la Paris","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"COPILANDRA","Născută în zodia fecioarei","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"TRACA","O jumătate dintr-o Dacie, ajunsă de mult la cimitir","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"DEAL","Mamelonul acoperit cu frunza de viță de vie","/home/adi/workspace/rebus/careuri-definitii-3/js/melos.js"
"AVENTURIER","Are senzaţia cǎ merge la risc","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"GUVERNANTA","Copiii învaţǎ acasǎ in altǎ limbǎ","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"LAT","Ieșit din strâmtoare","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"ACCIDENTAT","Puternic afectat de eveniment","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"RAU","Expus pe negativ... nu apare bine","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"PA","Cupa ... pǎcii!","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"ANALIZATA","Luatǎ la puricat cu proprietǎţile","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"BOBINATORI","Fac multe învârteli sǎ fie ţinute la curent","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"ILICITE","Ţinute sub acoperire de infractori","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"ED","Bun de întors!","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"COLAT","Îmbrǎcat direct pe piele","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"NENE","Omul... când e copil","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"AGER","Pentru el nu e nici o problemǎ","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"TINTE","Luate la nimerealǎ","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"AG","Un simbolic loc doi","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"ARABICA","Trǎsǎtura la tarǎ... pe nisip","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"VULCANOLOG","Ştie problema cu trunchiul de con... un subiect fierbinte","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"EVACUABILE","Pot fi date afarǎ dacǎ treaba nu merge bine","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
"NETI","Au o mare precizie ... când sunt hotǎrâţi","/home/adi/workspace/rebus/careuri-definitii-3/js/merg-la-risc.js"
